"jmdict_seq","kanji","kana","waller_definition","origin","original"
1176240,"園","その","garden, park, plantation","waller",
1006880,"その上","そのうえ","in addition, furthermore","waller",
1006930,"その内","そのうち","eventually, sooner or later, of the previously mentioned","waller",
1006850,"その為","そのため","hence, for that reason","waller",
1006900,"その外","そのほか","besides, in addition, the rest","waller",
1406030,"其の儘","そのまま","without change, as it is (i.e. now)","waller",
1570770,"聳える","そびえる","to rise, to tower, to soar","waller",
1570770,,"そびえる","to rise, to tower, to soar","jmdict","聳える"
1397390,"素朴","そぼく","simplicity, artlessness, naivete","waller",
1397390,"素樸","そぼく","simplicity, artlessness, naivete","jmdict","素朴"
1391100,"染まる","そまる","to dye","waller",
1472680,"背く","そむく","to run counter to, to go against, to disobey, to infringe","waller",
1472680,"叛く","そむく","to run counter to, to go against, to disobey, to infringe","jmdict","背く"
1391160,"染める","そめる","to dye, to colour","waller",
1167650,"逸らす","そらす","to turn away, to avert","waller",
1167650,,"そらす","to turn away, to avert","jmdict","逸らす"
1480110,"反り","そり","warp, curvature, curve, arch","waller",
1006970,"其れ","それ","it, that","waller",
1006970,,"それ","it, that","jmdict","其れ"
1006970,"其","それ","it, that","jmdict","其れ"
1006980,"其れから","それから","and then, after that","waller",
1007000,"其れで","それで","and (conj), thereupon, because of that","waller",
1406050,"其れでは","それでは","in that situation, well then ...","waller",
1406060,"其れでも","それでも","but (still), and yet, nevertheless, even so, notwithstanding","waller",
1007010,"其れ共","それとも","or, or else","waller",
1007040,"其れに","それに","besides, moreover","waller",
1007060,"其れ程","それほど","to that degree, extent","waller",
1406080,"其れ故","それゆえ","therefore, for that reason, so","waller",
1406080,,"それゆえ","therefore, for that reason, so","jmdict","其れ故"
1406080,"それ故","それゆえ","therefore, for that reason, so","jmdict","其れ故"
1406100,"揃い","そろい","set, suit, uniform","waller",
1406750,"損失","そんしつ","loss","waller",
1406190,"存続","そんぞく","duration, continuance","waller",
1610080,"沿い","ぞい","along","waller",
1403110,"像","ぞう","statue, image, figure, picture, portrait","waller",
1403190,"増強","ぞうきょう","augment, reinforce, increase","waller",
1403520,"蔵相","ぞうしょう","Minister of Finance","waller",
1403270,"増進","ぞうしん","promoting, increase, advance","waller",
1007170,,"ぞんざい","rude, careless, slovenly","waller",
1406940,"他意","たい","ill will, malice, another intention, secret purpose, ulterior motive, fickleness, double-mindedness","waller",
1409840,"対応","たいおう","interaction, correspondence, coping with, dealing with","waller",
1411320,"退化","たいか","degeneration, retrogression","waller",
1409310,"体格","たいかく","physique, constitution","waller",
1413230,"大概","たいがい","in general, mainly","waller",
1411340,"退学","たいがく","dropping out of school","waller",
1413500,"大金","たいきん","great cost","waller",
1413500,"大金","おおがね","great cost","jmdict","たいきん"
1410610,"待遇","たいぐう","treatment, reception","waller",
1410000,"対決","たいけつ","confrontation, showdown","waller",
1409420,"体験","たいけん","personal experience","waller",
1410020,"対抗","たいこう","opposition, antagonism","waller",
1409820,"対して","たいして","for, in regard to, per","waller",
1409820,"對して","たいして","for, in regard to, per","jmdict","対して"
1414050,"大衆","たいしゅう","general public","waller",
1410070,"対処","たいしょ","deal with, cope","waller",
1411420,"退職","たいしょく","retirement (from office)","waller",
1411390,"退治","たいじ","extermination","waller",
1411390,"対治","たいじ","extermination","jmdict","退治"
1410770,"態勢","たいせい","attitude, conditions, preparations","waller",
1410230,"対談","たいだん","talk, dialogue, conversation","waller",
1410250,"対等","たいとう","equivalent","waller",
1410940,"滞納","たいのう","non-payment, default","waller",
1410940,"怠納","たいのう","non-payment, default","jmdict","滞納"
1410260,"対比","たいひ","contrast, comparison","waller",
1414830,"大部","たいぶ","most (e.g. most part), greater, fairly, a good deal, much","waller",
1414830,"大部","だいぶ","most (e.g. most part), greater, fairly, a good deal, much","jmdict","たいぶ"
1655340,"対辺","たいへん","(geometrical) opposite side","waller",
1410650,"待望","たいぼう","expectant waiting","waller",
1410740,"怠慢","たいまん","negligence, procrastination, carelessness","waller",
1410270,"対面","たいめん","interview, meeting","waller",
1410270,"対面","たいめ","interview, meeting","jmdict","たいめん"
1409760,"体力","たいりょく","physical strength","waller",
1410300,"対話","たいわ","interactive, interaction, conversation, dialogue","waller",
1211310,"耐える","たえる","to bear, to endure","waller",
1386710,"絶える","たえる","to die out, to peter out, to become extinct","waller",
1386710,"断える","たえる","to die out, to peter out, to become extinct","jmdict","絶える"
1211310,"堪える","たえる","to bear, to stand, to endure, to put up with, to support, to withstand, to resist, to brave, to be fit for, t","waller",
1633260,"高","たか","quantity, amount, volume, number, amount of money","waller",
1633260,"高","だか","quantity, amount, volume, number, amount of money","jmdict","たか"
1283220,"高まる","たかまる","to rise, to swell, to be promoted","waller",
1504680,"焚火","たきび","(open) fire","waller",
1504680,"焚き火","たきび","(open) fire","jmdict","焚火"
1504680,"たき火","たきび","(open) fire","jmdict","焚火"
1415870,"沢山","たくさん","many, a lot, much","waller",
1573650,"逞しい","たくましい","burly, strong, sturdy","waller",
1573650,,"たくましい","burly, strong, sturdy","jmdict","逞しい"
1278290,"巧み","たくみ","skill, cleverness","waller",
1596870,"類","たぐい","a kind","waller",
1596870,,"たぐい","a kind","jmdict","類"
1596870,"類い","たぐい","a kind","jmdict","類"
1596870,"比い","たぐい","a kind","jmdict","類"
1596870,"比","たぐい","a kind","jmdict","類"
1354600,"丈","たけ","height, stature, length, measure, all (one has)","waller",
1354600,"丈","たき","height, stature, length, measure, all (one has)","jmdict","たけ"
1354600,"長","たけ","height, stature, length, measure, all (one has)","jmdict","丈"
1354600,"長","たき","height, stature, length, measure, all (one has)","jmdict","丈"
1404680,"足し算","たしざん","addition","waller",
1407870,"多数決","たすうけつ","majority rule","waller",
1344390,"助け","たすけ","assistance","waller",
1250660,"携わる","たずさわる","to participate, to take part","waller",
1489240,"漂う","ただよう","to drift about, to float, to hang in air","waller",
1216210,"館","たち","1. mansion, small castle","waller",
1216210,"館","やかた","1. mansion, small castle","jmdict","たち"
1216210,"館","たて","1. mansion, small castle","jmdict","たち"
1216210,"屋形","やかた","1. mansion, small castle","jmdict","館"
1551810,"立方","たちかた","dancing (geisha)","waller",
1551810,"立ち方","たちかた","dancing (geisha)","jmdict","立方"
1288480,"忽ち","たちまち","at once, in a moment, suddenly, all at once","waller",
1551300,"立ち寄る","たちよる","to stop by, to drop in for a short visit","waller",
1551300,"立寄る","たちよる","to stop by, to drop in for a short visit","jmdict","立ち寄る"
1551300,"立ちよる","たちよる","to stop by, to drop in for a short visit","jmdict","立ち寄る"
1416240,"達者","たっしゃ","skillful, in good health","waller",
1416260,"達成","たっせい","achievement","waller",
1416260,"たっ成","たっせい","achievement","jmdict","達成"
1598620,"尊い","たっとい","precious, valuable, priceless, noble, exalted, sacred","waller",
1598620,"尊い","とうとい","precious, valuable, priceless, noble, exalted, sacred","jmdict","たっとい"
1598620,"貴い","とうとい","precious, valuable, priceless, noble, exalted, sacred","jmdict","たっとい"
1598620,"貴い","たっとい","precious, valuable, priceless, noble, exalted, sacred","waller",
1598640,"尊ぶ","たっとぶ","to value, to prize, to esteem","waller",
1598640,"貴ぶ","とうとぶ","to value, to prize, to esteem","jmdict","尊ぶ"
1598640,"貴ぶ","たっとぶ","to value, to prize, to esteem","jmdict","尊ぶ"
1598640,"尊ぶ","とうとぶ","to value, to prize, to esteem","jmdict","たっとぶ"
1597030,"絶つ","たつ","to sever, to cut off, to suppress, to abstain (from)","waller",
1597030,"断つ","たつ","to sever, to cut off, to suppress, to abstain (from)","jmdict","絶つ"
1597030,"斷つ","たつ","to sever, to cut off, to suppress, to abstain (from)","jmdict","絶つ"
1341840,"盾","たて","shield, buckler, escutcheon, pretext","waller",
1341840,"楯","たて","shield, buckler, escutcheon, pretext","jmdict","盾"
1597110,"建前","たてまえ","face, official stance, public position or attitude (as opposed to private thoughts)","waller",
1597110,"建て前","たてまえ","face, official stance, public position or attitude (as opposed to private thoughts)","jmdict","建前"
1597110,"立前","たてまえ","face, official stance, public position or attitude (as opposed to private thoughts)","jmdict","建前"
1597110,"立て前","たてまえ","face, official stance, public position or attitude (as opposed to private thoughts)","jmdict","建前"
1584070,"奉る","たてまつる","to offer, to present, to revere, to do respectfully","waller",
1584070,"奉る","まつる","to offer, to present, to revere, to do respectfully","jmdict","たてまつる"
1584070,"献る","まつる","to offer, to present, to revere, to do respectfully","jmdict","奉る"
1597125,"仮令","たとえ","example, even if, if, though, although","waller",
1597125,,"たとえ","example, even if, if, though, although","jmdict","仮令"
1597125,,"たとい","example, even if, if, though, although","jmdict","仮令"
1597125,"仮令","たとい","example, even if, if, though, although","jmdict","たとえ"
1597125,"縦え","たとえ","example, even if, if, though, although","jmdict","仮令"
1597125,"縦令","たとえ","example, even if, if, though, although","jmdict","仮令"
1597125,"縦令","たとい","example, even if, if, though, although","jmdict","仮令"
1407290,"他動詞","たどうし","transitive verb (direct obj)","waller",
1416680,"辿り着く","たどりつく","to grope along to, to struggle on to, to arrive somewhere after a struggle","waller",
1416680,"たどり着く","たどりつく","to grope along to, to struggle on to, to arrive somewhere after a struggle","jmdict","辿り着く"
1416680,"辿りつく","たどりつく","to grope along to, to struggle on to, to arrive somewhere after a struggle","jmdict","辿り着く"
1416690,"辿る","たどる","to follow (road), to pursue (course), to follow up","waller",
1416690,,"たどる","to follow (road), to pursue (course), to follow up","jmdict","辿る"
1580300,"掌","たなごころ","the palm","waller",
1580300,"手のひら","てのひら","the palm","jmdict","掌"
1580300,"掌","てのひら","the palm","jmdict","たなごころ"
1580300,"掌","しょう","the palm","jmdict","たなごころ"
1580300,"手の平","てのひら","the palm","jmdict","掌"
1207270,"楽しむ","たのしむ","to enjoy oneself","waller",
1610270,"頼み","たのみ","request, favor, reliance, dependence","waller",
1610270,"恃み","たのみ","request, favor, reliance, dependence","jmdict","頼み"
1610270,"憑み","たのみ","request, favor, reliance, dependence","jmdict","頼み"
1597150,"煙草","たばこ","(pt:) (n) (uk) tobacco (pt: tabaco), cigarettes","waller",
1597160,"度々","たびたび","often, repeatedly, frequently","waller",
1407370,"他方","たほう","another side, different direction, (on) the other hand","waller",
1408040,"多忙","たぼう","busy, pressure of work","waller",
1230220,"給う","たまう","to receive, to grant","waller",
1230220,"賜う","たまう","to receive, to grant","jmdict","給う"
1634500,"偶に","たまに","occasionally, once in a while","waller",
1211340,"堪らない","たまらない","intolerable, unbearable, unendurable","waller",
1552620,"溜まり","たまり","collected things, gathering place, arrears","waller",
1552620,"溜り","たまり","collected things, gathering place, arrears","jmdict","溜まり"
1312860,"賜る","たまわる","to grant, to bestow","waller",
1312860,"賜わる","たまわる","to grant, to bestow","jmdict","賜る"
1312860,"給わる","たまわる","to grant, to bestow","jmdict","賜る"
2713240,"例","ためし","instance, example, case, precedent, experience, custom, usage, parallel, illustration","waller",
2713240,"様","ためし","instance, example, case, precedent, experience, custom, usage, parallel, illustration","jmdict","例"
2713240,"例し","ためし","instance, example, case, precedent, experience, custom, usage, parallel, illustration","jmdict","例"
1573390,"躊躇う","ためらう","to hesitate","waller",
1513250,"保つ","たもつ","to keep, to preserve, to hold, to retain, to maintain, to support, to sustain, to last, to endure, to keep we","waller",
1513250,"保つ","もつ","to keep, to preserve, to hold, to retain, to maintain, to support, to sustain, to last, to endure, to keep we","jmdict","たもつ"
1545360,"容易い","たやすい","easy, simple, light","waller",
1545360,,"たやすい","easy, simple, light","jmdict","容易い"
1545360,"た易い","たやすい","easy, simple, light","jmdict","容易い"
1408100,"多様","たよう","diversity, variety","waller",
1421570,"弛み","たるみ","slack, slackening, dullness, letdown","waller",
1421570,,"たるみ","slack, slackening, dullness, letdown","jmdict","弛み"
1421580,"弛む","たるむ","to slacken, to loosen, to relax","waller",
1421580,,"たるむ","to slacken, to loosen, to relax","jmdict","弛む"
1421580,,"たゆむ","to slacken, to loosen, to relax","jmdict","弛む"
1421580,"弛む","たゆむ","to slacken, to loosen, to relax","jmdict","たるむ"
1416830,"誰","たれ","adjectival suffix for a person","waller",
1370870,"垂れる","たれる","to hang, to droop, to drop, to lower, to pull down, to dangle, to sag, to drip, to ooze, to trickle, to leave","waller",
1891990,"歎","たん","grief, sigh, lamentation","waller",
1891990,"嘆","たん","grief, sigh, lamentation","jmdict","歎"
1480050,"反","たん","roll of cloth (c. 10 yds.), .245 acres, 300 tsubo","waller",
1480050,"段","たん","roll of cloth (c. 10 yds.), .245 acres, 300 tsubo","jmdict","反"
1417100,"単一","たんいつ","single, simple, sole, individual, unitory","waller",
1418630,"短歌","たんか","tanka, 31-syllable Japanese poem","waller",
1418630,"短歌","みじかうた","tanka, 31-syllable Japanese poem","jmdict","たんか"
1418150,"担架","たんか","stretcher, litter","waller",
1418670,"短気","たんき","quick temper","waller",
1597250,"探検","たんけん","exploration, expedition","waller",
1597250,"探険","たんけん","exploration, expedition","jmdict","探検"
1418740,"短縮","たんしゅく","shortening, abbreviation, reduction","waller",
1418990,"箪笥","たんす","chest of drawers","waller",
1418570,"炭素","たんそ","carbon (C)","waller",
1418780,"短大","たんだい","junior college","waller",
1417760,"単調","たんちょう","monotony, monotone, dullness","waller",
1417780,"単独","たんどく","sole, independence, single, solo (flight)","waller",
1418810,"短波","たんぱ","short wave","waller",
1419070,"蛋白質","たんぱくしつ","protein","waller",
1419070,"タンパク質","タンパクしつ","protein","jmdict","蛋白質"
1419070,"たんぱく質","たんぱくしつ","protein","jmdict","蛋白質"
1419070,"たん白質","たんぱくしつ","protein","jmdict","蛋白質"
1415260,"第","だい","ordinal","waller",
1414500,"大胆","だいたん","bold, daring, audacious","waller",
1412770,"台無し","だいなし","mess, spoiled, (come to) nothing","waller",
1412770,"台なし","だいなし","mess, spoiled, (come to) nothing","jmdict","台無し"
1412770,"臺なし","だいなし","mess, spoiled, (come to) nothing","jmdict","台無し"
1412770,"臺無し","だいなし","mess, spoiled, (come to) nothing","jmdict","台無し"
1415010,"大便","だいべん","feces, excrement, shit","waller",
1412300,"代弁","だいべん","pay by proxy, act for another, speak for another","waller",
1412300,"代辨","だいべん","pay by proxy, act for another, speak for another","jmdict","代弁"
1412300,"代辯","だいべん","pay by proxy, act for another, speak for another","jmdict","代弁"
1412760,"台本","だいほん","libretto, scenario","waller",
1412360,"代用","だいよう","substitution","waller",
1408850,"打開","だかい","break in the deadlock","waller",
1408510,"妥協","だきょう","compromise, giving in","waller",
1007340,"丈","だけ","only, just, as","waller",
1007340,,"だけ","only, just, as","jmdict","丈"
1408530,"妥結","だけつ","agreement","waller",
1408870,"打撃","だげき","1. blow, shock, strike, damage, 2. batting (baseball)","waller",
1409040,"駄作","ださく","poor work, rubbish","waller",
1416520,"脱出","だっしゅつ","escape","waller",
1416420,"脱する","だっする","to escape from, to get out","waller",
1416570,"脱退","だったい","secession","waller",
1007430,,"だぶだぶ","loose, baggy","waller",
1007430,,"ダブダブ","loose, baggy","jmdict","だぶだぶ"
1574550,"騙す","だます","to trick, to cheat, to deceive","waller",
1007480,,"だらけ","implying (negatively) that something is full of e.g. mistakes","waller",
1007520,"怠い","だるい","sluggish, feel heavy, languid, dull","waller",
1007520,,"だるい","sluggish, feel heavy, languid, dull","jmdict","怠い"
1007520,,"たるい","sluggish, feel heavy, languid, dull","jmdict","怠い"
1007520,"怠い","たるい","sluggish, feel heavy, languid, dull","jmdict","だるい"
1007520,"懈い","だるい","sluggish, feel heavy, languid, dull","jmdict","怠い"
1007520,"懈い","たるい","sluggish, feel heavy, languid, dull","jmdict","怠い"
1007520,,"ダルい","sluggish, feel heavy, languid, dull","jmdict","怠い"
1419320,"壇","だん","1. platform, podium, rostrum, 2. (arch) mandala","waller",
1419230,"団結","だんけつ","unity, union, combination","waller",
1419590,"断言","だんげん","declaration, affirmation","waller",
1419690,"断然","だんぜん","firmly, absolutely, definitely","waller",
1597350,"段々","だんだん","gradually, by degrees","waller",
1597350,,"だんだん","gradually, by degrees","jmdict","段々"
1597350,"段段","だんだん","gradually, by degrees","jmdict","段々"
1418410,"旦那","だんな","master (of house), husband (informal)","waller",
1418410,"檀那","だんな","master (of house), husband (informal)","jmdict","旦那"
1419810,"断面","だんめん","cross section","waller",
1419530,"弾力","だんりょく","elasticity, flexibility","waller",
1316840,"治安","ちあん","public order","waller",
1242170,"近付く","ちかづく","to approach, to get near, to get acquainted with, to get closer","waller",
1242170,"近づく","ちかづく","to approach, to get near, to get acquainted with, to get closer","jmdict","近付く"
1242170,"近付く","ちかずく","to approach, to get near, to get acquainted with, to get closer","jmdict","ちかづく"
1158890,"違える","ちがえる","to change","waller",
1250160,"契る","ちぎる","to pledge, to promise, to swear","waller",
1422180,"畜産","ちくさん","animal husbandry","waller",
1422200,"畜生","ちくしょう","beast, brute, damn","waller",
1422200,,"ちくしょう","beast, brute, damn","jmdict","畜生"
1422200,"畜生","ちきしょう","beast, brute, damn","jmdict","ちくしょう"
1422200,,"ちきしょう","beast, brute, damn","jmdict","畜生"
1422440,"蓄積","ちくせき","accumulation, accumulate, store","waller",
1420630,"知性","ちせい","intelligence","waller",
1464980,"乳","ちち","milk, breast, loop","waller",
1464980,"乳","ち","milk, breast, loop","jmdict","ちち"
1497690,"父母","ちちはは","father and mother, parents","waller",
1337540,"縮まる","ちぢまる","to be shortened, to be contracted, to shrink","waller",
1422540,"窒息","ちっそく","suffocation","waller",
1007560,"些とも","ちっとも","not at all (neg. verb)","waller",
1422520,"秩序","ちつじょ","order, regularity, system, method","waller",
1420650,"知的","ちてき","intellectual","waller",
1956680,"著","ちょ","counter for suits of clothing, arriving at ..","waller",
1597470,"着","ちゃく","counter for suits of clothing, arriving at ..","waller",
1423060,"着手","ちゃくしゅ","embarkation, launch","waller",
1423090,"着色","ちゃくしょく","colouring, coloring","waller",
1423130,"着席","ちゃくせき","sit down, seat","waller",
1423260,"着目","ちゃくもく","attention","waller",
1423280,"着陸","ちゃくりく","landing, alighting, touch down","waller",
1423030,"着工","ちゃっこう","start of (construction) work","waller",
1422600,"茶の間","ちゃのま","living room (Japanese style)","waller",
1422610,"茶の湯","ちゃのゆ","tea ceremony","waller",
1007620,,"ちやほや","pamper, make a fuss of, spoil","waller",
1007620,,"ちゃほや","pamper, make a fuss of, spoil","jmdict","ちやほや"
1581710,"昼間","ちゅうかん","daytime, during the day","waller",
1426110,"宙返り","ちゅうがえり","somersault, looping-the-loop","waller",
1424040,"中継","ちゅうけい","relay, hook-up","waller",
1426140,"忠告","ちゅうこく","advice, warning","waller",
1581690,"中指","ちゅうし","middle finger","waller",
1424500,"中傷","ちゅうしょう","slander, libel, defamation","waller",
1012210,"忠実","ちゅうじつ","fidelity, faithfulness","waller",
1424660,"中枢","ちゅうすう","centre, pivot, mainstay, nucleus, backbone, central figure, pillar, key man","waller",
1426220,"抽選","ちゅうせん","lottery, raffle, drawing (of lots)","waller",
1426220,"抽籤","ちゅうせん","lottery, raffle, drawing (of lots)","jmdict","抽選"
1426220,"抽せん","ちゅうせん","lottery, raffle, drawing (of lots)","jmdict","抽選"
1424900,"中断","ちゅうだん","interruption, suspension, break","waller",
1424900,"仲断","ちゅうだん","interruption, suspension, break","jmdict","中断"
1425430,"中っ腹","ちゅうっぱら","irritated, offended","waller",
1425430,"中っ腹","ちゅっぱら","irritated, offended","jmdict","ちゅうっぱら"
1425160,"中毒","ちゅうどく","poisoning","waller",
1425960,"仲人","ちゅうにん","go-between, matchmaker","waller",
1425960,"仲人","なこうど","go-between, matchmaker","jmdict","ちゅうにん"
1425960,"媒人","なこうど","go-between, matchmaker","jmdict","仲人"
1425960,"媒","なこうど","go-between, matchmaker","jmdict","仲人"
1426410,"昼飯","ちゅうはん","lunch, midday meal","waller",
1426410,"昼飯","ひるめし","lunch, midday meal","jmdict","ちゅうはん"
1426410,"昼飯","ひるはん","lunch, midday meal","jmdict","ちゅうはん"
1426410,"昼めし","ひるめし","lunch, midday meal","jmdict","昼飯"
1425540,"中立","ちゅうりつ","neutrality","waller",
1425670,"中和","ちゅうわ","neutralize, counteract","waller",
1428960,"腸","ちょう","guts, bowels, intestines","waller",
1428960,"腸","はらわた","guts, bowels, intestines","jmdict","ちょう"
1428960,"腸","わた","guts, bowels, intestines","jmdict","ちょう"
1429010,"蝶","ちょう","butterfly","waller",
1429010,,"チョウ","butterfly","jmdict","蝶"
1429340,"超","ちょう","super-, ultra-, hyper-","waller",
1429340,,"チョー","super-, ultra-, hyper-","jmdict","超"
1427590,"庁","ちょう","government office","waller",
1429080,"調印","ちょういん","signature, sign, sealing","waller",
1428880,"聴覚","ちょうかく","the sense of hearing","waller",
1429820,"長官","ちょうかん","chief, (government) secretary","waller",
1428890,"聴講","ちょうこう","lecture attendance, auditing","waller",
1428110,"徴収","ちょうしゅう","collection, levy","waller",
1428920,"聴診器","ちょうしんき","stethoscope","waller",
1428240,"挑戦","ちょうせん","challenge, defiance","waller",
1610340,"長大","ちょうだい","very long, great length","waller",
1429260,"調停","ちょうてい","arbitration, conciliation, mediation","waller",
1427340,"恰度","ちょうど","just, right, exactly","waller",
1430110,"長編","ちょうへん","long (e.g. novel film)","waller",
1430110,"長篇","ちょうへん","long (e.g. novel film)","jmdict","長編"
1427420,"丁目","ちょうめ","district of a town, city block (of irregular size)","waller",
1429310,"調理","ちょうり","cooking","waller",
1429330,"調和","ちょうわ","harmony","waller",
1007790,,"ちょくちょく","often, frequently, now and then, occasionally","waller",
1431540,"直面","ちょくめん","confrontation","waller",
1427140,"著書","ちょしょ","literary work, book","waller",
1597700,"貯蓄","ちょちく","savings","waller",
1597700,"儲蓄","ちょちく","savings","jmdict","貯蓄"
1430850,"直感","ちょっかん","intuition","waller",
1430850,"直観","ちょっかん","intuition","jmdict","直感"
1163940,"一寸","ちょっと","(ateji) (adv int) (uk) just a minute, a short time, a while, just a little, somewhat, easily, readily, rath","waller",
1427150,"著名","ちょめい","well-known, noted, celebrated","waller",
1007920,,"ちらっと","at a glance, by accident","waller",
1007920,,"チラッと","at a glance, by accident","jmdict","ちらっと"
1007920,,"チラっと","at a glance, by accident","jmdict","ちらっと"
1007920,,"ちらと","at a glance, by accident","jmdict","ちらっと"
1007920,,"チラと","at a glance, by accident","jmdict","ちらっと"
1369920,"塵取り","ちりとり","dustpan","waller",
1369920,"ちり取り","ちりとり","dustpan","jmdict","塵取り"
1369920,"ちり取","ちりとり","dustpan","jmdict","塵取り"
1316890,"治療","ちりょう","medical treatment","waller",
1316890,"治療","じりょう","medical treatment","jmdict","ちりょう"
1431990,"賃金","ちんぎん","wages","waller",
1431990,"賃金","ちんきん","wages","jmdict","ちんぎん"
1431990,"賃銀","ちんぎん","wages","jmdict","賃金"
1431790,"沈殿","ちんでん","precipitation, settlement","waller",
1431790,"沈澱","ちんでん","precipitation, settlement","jmdict","沈殿"
1431800,"沈没","ちんぼつ","sinking, foundering","waller",
1431810,"沈黙","ちんもく","silence, reticence","waller",
1432210,"陳列","ちんれつ","exhibition, display, show","waller",
1432480,"追及","ついきゅう","gaining on, carrying out, solving (crime)","waller",
1432560,"追跡","ついせき","pursuit","waller",
1316390,"次いで","ついで","next, secondly, subsequently","waller",
1432670,"追放","ついほう","exile, banishment","waller",
1484600,"費やす","ついやす","to spend, to devote, to waste","waller",
1432240,"墜落","ついらく","falling, crashing","waller",
1432840,"通","つう","connoisseur, counter for letters","waller",
1432760,"痛感","つうかん","feeling keenly, fully realizing","waller",
1433280,"通常","つうじょう","common, general, usually","waller",
1432790,"痛切","つうせつ","keen, acute","waller",
1356620,"杖","つえ","cane","waller",
1305720,"遣い","つかい","mission, simple task, doing","waller",
1305720,"使い","つかい","mission, simple task, doing","jmdict","遣い"
1305900,"使い道","つかいみち","use","waller",
1305900,"使いみち","つかいみち","use","jmdict","使い道"
1305900,"使い途","つかいみち","use","jmdict","使い道"
1304760,"仕える","つかえる","to serve, to work for","waller",
1304760,"事える","つかえる","to serve, to work for","jmdict","仕える"
1306630,"司る","つかさどる","to rule, to govern, to administer","waller",
1306630,"掌る","つかさどる","to rule, to govern, to administer","jmdict","司る"
1306630,"司どる","つかさどる","to rule, to govern, to administer","jmdict","司る"
1404490,"束の間","つかのま","moment, brief time, brief, transient","waller",
1404490,"つかの間","つかのま","moment, brief time, brief, transient","jmdict","束の間"
1583630,"付き","つき","attached to, impression, sociality, appearance, furnished with, under, to","waller",
1583630,,"つき","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","付き"
1583630,"付き","づき","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","つき"
1583630,,"づき","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","付き"
1583630,"付","つき","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","付き"
1583630,"付","づき","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","付き"
1583630,,"ツキ","attached to, impression, sociality, appearance, furnished with, under, to","jmdict","付き"
1597790,"付き合う","つきあう","to associate with, to keep company with, to get on with","waller",
1255810,"月並み","つきなみ","every month, common","waller",
1255810,"月並","つきなみ","every month, common","jmdict","月並み"
1255810,"月次","つきなみ","every month, common","jmdict","月並み"
1255810,"月次","げつじ","every month, common","jmdict","月並み"
1370070,"尽きる","つきる","to be used up, to be run out, to be exhausted, to be consumed, to come to an end","waller",
1370070,"竭きる","つきる","to be used up, to be run out, to be exhausted, to be consumed, to come to an end","jmdict","尽きる"
1251860,"継ぎ目","つぎめ","a joint, joining point","waller",
1251860,"継目","つぎめ","a joint, joining point","jmdict","継ぎ目"
1444150,"吐く","つく","1. to breathe, 2. to tell (lies), 3. to vomit, to disgorge","waller",
1444150,,"つく","1. to breathe, 2. to tell (lies), 3. to vomit, to disgorge","jmdict","吐く"
1370090,"尽くす","つくす","to exhaust, to run out, to serve (a person), to befriend","waller",
1370090,"尽す","つくす","to exhaust, to run out, to serve (a person), to befriend","jmdict","尽くす"
1370090,"盡す","つくす","to exhaust, to run out, to serve (a person), to befriend","jmdict","尽くす"
1297250,"作り","つくり","make-up, sliced raw fish","waller",
1297250,"造り","つくり","make up, structure, physique","waller",
1396480,"繕う","つくろう","to mend, to repair, to fix, to patch up, to darn, to tidy up, to adjust, to trim","waller",
1385340,"接ぐ","つぐ","to join, to piece together, to set (bones), to graft (trees)","waller",
1251750,"継ぐ","つぐ","to succeed","waller",
1251750,"嗣ぐ","つぐ","to succeed","jmdict","継ぐ"
1251750,"続ぐ","つぐ","to succeed","jmdict","継ぐ"
1251750,"襲ぐ","つぐ","to succeed","jmdict","継ぐ"
1495790,"付け加える","つけくわえる","to add one thing to another","waller",
1495790,"つけ加える","つけくわえる","to add one thing to another","jmdict","付け加える"
1495790,"付加える","つけくわえる","to add one thing to another","jmdict","付け加える"
1495790,"付けくわえる","つけくわえる","to add one thing to another","jmdict","付け加える"
1495790,"附加える","つけくわえる","to add one thing to another","jmdict","付け加える"
1495790,"附け加える","つけくわえる","to add one thing to another","jmdict","付け加える"
1285990,"告げる","つげる","to inform","waller",
1433730,"辻褄","つじつま","coherence, consistency","waller",
1433730,,"つじつま","coherence, consistency","jmdict","辻褄"
1610410,"突っ張る","つっぱる","to support, to become stiff, to become taut, to thrust (ones opponent), to stick to (ones opinion), to in","waller",
1449590,"筒","つつ","pipe, tube","waller",
1456895,"突く","つつく","1. to thrust, to strike, to attack, 2. to poke, to nudge, to pick at","waller",
1456895,,"つつく","1. to thrust, to strike, to attack, 2. to poke, to nudge, to pick at","jmdict","突く"
1456895,"突付く","つつく","1. to thrust, to strike, to attack, 2. to poke, to nudge, to pick at","jmdict","突く"
1456895,"突つく","つつく","1. to thrust, to strike, to attack, 2. to poke, to nudge, to pick at","jmdict","突く"
1598000,"慎む","つつしむ","to be careful, to be chaste or discreet, to abstain or refrain","waller",
1598000,"謹む","つつしむ","to be careful, to be chaste or discreet, to abstain or refrain","jmdict","慎む"
1598000,"虔む","つつしむ","to be careful, to be chaste or discreet, to abstain or refrain","jmdict","慎む"
