jmdict_seq,kana,kanji,waller_definition
1457200,とどく,届く,to reach
1443990,とにかく,,"anyhow,at any rate,anyway,somehow or other,generally speaking,in any case"
1485230,とばす,飛ばす,"to skip over,to omit"
1485350,とびだす,飛び出す,"to jump out,to rush out,to fly out"
1310670,とめる,留める,"to fasten,to turn off,to detain"
1539980,とも,友,"friend,companion,pal"
1234260,ともに,共に,"sharing with,participate in"
1445580,どよう,土曜,Saturday
1267610,とら,虎,tiger
1088580,ドライブ,,"drive,trip by car,driving"
1085760,トラック,,"(1) truck,(2) (running) track"
1088830,ドラマ,,drama
1086410,トランプ,,playing cards (lit: trump)
1326800,とりあげる,取り上げる,"to take up,to pick up,to disqualify,to confiscate,to deprive"
1445130,どりょく,努力,"great effort,exertion,endeavour,effort"
1089280,ドレス,,dress
1326990,とれる,取れる,"to come off,to be taken off,to be removed"
1436900,どろ,泥,mud
1457320,トン,屯,1000 ton
1008790,とんでもない,,"unexpected,offensive,What a thing to say!,No way!"
1009330,どんな,,"what,what kind of"
1009340,どんなに,,"how,how much"
1087630,トンネル,,tunnel
1531330,な,名,"name,reputation"
1459400,ないよう,内容,"subject,contents,matter,substance,detail,import"
1430580,なお,直,"straight,mischief,ordinary,common"
1425710,なか,仲,"relation,relationship"
1552120,ながす,流す,"to drain,to float,to shed (blood, tears),to cruise (e.g. taxi)"
1599420,なかなか,,"very,considerably,easily"
1478780,なかば,半ば,"middle,half,semi,halfway,partly"
1425790,なかま,仲間,"company,fellow,colleague,associate"
1610960,ながめ,眺め,"scene,view,prospect,outlook"
1428830,ながめる,眺める,"to view,to gaze at"
1552130,ながれ,流れ,"stream,current"
1552140,ながれる,流れる,"to stream,to flow,to run (ink),to be washed away"
1529560,なし,無し,without
1009410,なぜなら,,because
1459690,なぞ,謎,"riddle,puzzle,enigma"
1470080,なっとく,納得,"consent,assent,understanding"
1582300,など,等,"et cetera,etc.,and the like"
1188270,なにか,何か,something
1188490,なにも,,nothing
1459720,なべ,鍋,"saucepan,pot"
1378450,なま,生,"(1) draft (beer),(2) raw,unprocessed"
1410660,なまける,怠ける,"to be idle,to neglect"
1470970,なみ,波,wave
1555930,なみだ,涙,tear
1469870,なやむ,悩む,"to be worried,to be troubled"
1375610,なる,為る,"to change,to be of use,to reach to"
1375610,なる,成る,to become
1459830,なわ,縄,"rope,hemp"
1611020,なんで,何で,"Why?,What for?"
1611030,なんでも,何でも,"by all means,everything"
1188420,なんとか,何とか,"somehow,anyhow,one way or another"
1314680,にあう,似合う,"to suit,to match,to become,to be like"
1599760,におい,匂い,"odour,scent,smell,stench"
1244470,にがて,苦手,"poor (at),weak (in),dislike (of)"
1152720,にぎる,握る,"to grasp,to seize,to mould sushi"
2083100,にち,日,"sun,sunshine,day"
1464180,にちじょう,日常,"ordinary,regular,everyday,usual"
1464880,にちよう,日曜,Sunday
1464030,にっこう,日光,sunlight
1464250,にっちゅう,日中,"daytime,broad daylight"
1632320,にっこり,,"smile sweetly,smile,grin"
1582710,にほん,日本,Japan
1582710,にっぽん,日本,Japan
1466360,にゅうじょう,入場,"entrance,admission,entering"
1367010,にんき,人気,sign of life
1366770,にんげん,人間,"human being,man,person"
1478190,ぬく,抜く,"to extract,to omit,to surpass,to draw out,to unplug"
1478200,ぬける,抜ける,"to come out,to fall out,to be omitted"
1496840,ぬの,布,cloth
1467620,ぬれる,濡れる,to get wet
2836242,ね,値,"value,price,cost"
1290020,ね,根,root
1217900,ねがい,願い,"desire,wish,request"
1217950,ねがう,願う,"to desire,to wish,to request"
1397840,ねずみ,鼠,"(1) mouse,rat,(2) dark gray,slate color"
1600160,ねだん,値段,"price,cost"
1467910,ねっしん,熱心,"zeal,enthusiasm"
1467930,ねったい,熱帯,tropics
1467950,ねっちゅう,熱中,"nuts!,enthusiasm,zeal,mania"
1468380,ねんかん,年間,year
1582870,ねんげつ,年月,months and years
1469000,ねんじゅう,年中,"whole year,always,everyday"
1468950,ねんだい,年代,"age,era,period,date"
1600240,ねんれい,年齢,"age,years"
1537250,の,野,field
1470120,のう,能,"being skilled in,nicely,properly"
1470620,のうか,農家,"farmer,farm family"
1470660,のうぎょう,農業,agriculture
1470770,のうみん,農民,"farmers,peasants"
1470370,のうりょく,能力,"ability,faculty"
2080530,ノー,,
1260330,のき,軒,eaves
1600260,のこす,残す,"to leave (behind, over),to bequeath,to save,to reserve"
1304480,のこり,残り,"remnant,residue,remaining,left-over"
1600270,のせる,乗せる,"to place on (something),to take on board,to give a ride"
1345640,のぞく,除く,"to remove,to exclude,to except"
1519620,のぞみ,望み,"wish,desire,(a) hope"
1519630,のぞむ,望む,"to desire,to wish for,to see,to command (a view of)"
1269330,のち,後,"afterwards,since then,in the future"
1093920,ノック,,"(1) knock,(2) fungo (baseball)"
1600290,のばす,伸ばす,"to lengthen,to stretch,to reach out,to grow (beard)"
1358870,のびる,伸びる,"to stretch,to extend,to make progress,to grow (beard, body height)"
1340820,のべる,述べる,"to state,to express,to mention"
1352570,のぼる,昇る,"to arise,to ascend,to go up"
1010050,のんびり,,"carefree,at leisure"
1355790,ば,場,"place,field (physics)"
2069620,はあ,,
1100610,パーセント,,percent
1201860,はい,灰,ash
1582960,ばいう,梅雨,"rainy season,rain during the rainy season"
1097740,バイオリン,,violin
1095040,ハイキング,,hiking
1473140,はいたつ,配達,"delivery,distribution"
1101120,パイプ,,"(1) pipe,tube,(2) channels, official or otherwise"
1471970,はいゆう,俳優,"actor,actress,player,performer"
1101260,パイロット,,pilot
1514840,はか,墓,"grave,tomb"
1601260,ばか,馬鹿,"fool,idiot,trivial matter,folly"
1474620,はかせ,博士,"doctorate,PhD"
1600650,はかる,計る,"to measure,to weigh,to survey"
2646460,はく,吐く,"(1) to breathe,(2) to tell (lies),(3) to vomit,to disgorge"
1474820,はくしゅ,拍手,"clapping hands,applause"
1476060,ばくだい,莫大,"enormous,vast"
1475910,ばくはつ,爆発,"explosion,detonation,eruption"
1474720,はくぶつかん,博物館,museum
1600720,はげしい,激しい,"violent,vehement,intense"
1573820,はさみ,鋏,scissors
1471330,はさん,破産,(personal) bankruptcy
1581610,はし,端,"end (e.g. of street),edge,tip,margin,point"
1611200,はじまり,始まり,"origin,beginning"
1101440,パス,,"path,pass (in games)"
1203270,はずす,外す,"to unfasten,to remove"
1101510,パスポート,,passport
1220240,はた,旗,flag
1476450,はだ,肌,skin
1547600,はだか,裸,"naked,nude"
1476520,はたけ,畑,field
1600790,はたち,二十,"20 years old,20th year"
1451040,はたらき,働き,"work,labor"
1099100,バッグ,,"bag,bug"
1477310,はっけん,発見,"discovery,detection,finding"
1477390,はっこう,発行,issue (publications)
1477500,はっしゃ,発車,departure of a vehicle
1478080,ばっする,罰する,"to punish,to penalize"
1477680,はったつ,発達,"development,growth"
1632430,ばったり,,"with a clash (thud),with a bang,plump,flop"
1477720,はってん,発展,"development,growth"
1477840,はっぴょう,発表,"announcement,publication"
1477910,はつめい,発明,invention
1562310,はなしあう,話し合う,"to discuss,to talk together"
1550830,はなす,離す,"to part,divide,separate"
1516460,はなす,放す,"to separate,to set free"
1550840,はなれる,離れる,"to be separated from,to leave,to go away,to be a long way off"
1171680,はね,羽,"counter for birds,counter for rabbits"
1500880,はば,幅,"width,breadth"
1515120,ははおや,母親,mother
1351040,はぶく,省く,"to omit,to eliminate,to curtail,to economize"
1355910,ばめん,場面,"scene,setting (e.g. of novel)"
1501110,はら,腹,"abdomen,belly,stomach"
1261140,はら,原,"field,plain,prairie,tundra,moor,wilderness"
1366210,はり,針,"needle,hand (e.g. clock)"
1427900,はる,張る,"to stick,to paste"
2022640,ばん,番,
1100090,バン,,"bun,van (caravan),VAN (value-added network)"
1481890,はんい,範囲,"extent,scope,sphere,range"
1480380,はんこう,反抗,"opposition,resistance"
1481590,はんざい,犯罪,crime
1096560,ハンサム,,handsome
1478620,はんだん,判断,"judgement,decision"
1481630,はんにん,犯人,"offender,criminal"
1481800,はんばい,販売,"sale,selling,marketing"
1582290,ひ,灯,light
2796520,ビール,,beer
1484350,ひがい,被害,damage
1483560,ひかく,比較,comparison
1612920,ひく,轢く,"to run somebody over (with vehicle),to knock someone down"
1106530,ピクニック,,picnic
1483280,ひげき,悲劇,tragedy
1485450,ひこう,飛行,aviation
1487320,ひざ,膝,"knee,lap"
1484920,ひじょう,非常,"emergency,extraordinary,unusual"
1486530,びじん,美人,beautiful person (woman)
1207510,ひたい,額,"forehead,brow"
1464340,ひづけ,日付,"date,dating"
1601890,ひっし,必死,"inevitable death,desperation,frantic,inevitable result"
1010900,ぴったり,,"exactly,neatly,sharp"
1601900,ひっぱる,引っ張る,"(1) to pull,to draw,to stretch,to drag,(2) to pull the ball (baseball)"
1482990,ひてい,否定,"negation,denial,repudiation"
1105360,ビデオ,,video
1575990,ひとこと,一言,single word
1367680,ひとごみ,人込み,crowd of people
1449330,ひとしい,等しい,equal
1576150,ひとり,独り,"alone,unmarried"
1612530,ひとりひとり,一人一人,"one by one,each,one at a time"
1483420,ひはん,批判,"criticism,judgement,comment"
1483440,ひひょう,批評,"criticism,review,commentary"
1484150,ひみつ,秘密,"secret,secrecy"
1486170,びみょう,微妙,"delicate,subtle"
1487970,ひも,紐,"(1) string,cord,(2) pimp"
1484620,ひよう,費用,"cost,expense"
1489350,ひょう,表,"table (e.g. Tab 1),chart,list"
1490430,びょう,秒,second (60th min)
1490010,ひょうか,評価,"valuation,estimation,assessment,evaluation"
1489510,ひょうげん,表現,"expression,presentation,representation (math)"
1489700,ひょうじょう,表情,facial expression
1507670,びょうどう,平等,"equality (a),impartiality,evenness"
1490070,ひょうばん,評判,"fame,reputation,popularity,arrant"
1489880,ひょうめん,表面,"surface,outside,face,appearance"
1602360,ひろがる,広がる,"to spread (out),to extend,to stretch,to reach to,to get around"
2648780,ひん,品,"thing,article,goods,dignity,article (goods),counter for meal courses"
1491120,びん,瓶,bottle
1512360,びん,便,"way,means"
1107060,ピン,,pin
1922780,ふ,不,"un,non,negative prefix"
2423740,ぶ,不,"un,non,negative prefix"
2423740,ぶ,無,"nothing,naught,nil,zero"
1502850,ぶ,分,"dividing,part"
1491150,ふあん,不安,"anxiety,uneasiness,insecurity,suspense"
1499830,ふうけい,風景,scenery
1583640,ふうふ,夫婦,"married couple,husband and wife"
1437310,ふえ,笛,"flute,pipe"
1491370,ふか,不可,"wrong,bad,improper,unjustifiable,inadvisable"
1498460,ぶき,武器,"weapon,arms,ordinance"
1500970,ふくそう,服装,garments
1216880,ふくむ,含む,"to hold in the mouth,to bear in mind"
1411070,ふくろ,袋,"bag,sack"
1492350,ふこう,不幸,"unhappiness,sorrow,misfortune,disaster,accident,death"
1386160,ふし,節,"tune,tone,knot,knob,point"
1530030,ぶじ,無事,"safety,peace,quietness"
1492570,ふしぎ,不思議,"mystery,curiosity"
1492680,ふじゆう,不自由,"discomfort,disability,inconvenience,destitution"
1496540,ふじん,夫人,"wife,Mrs,madam"
1496670,ふじん,婦人,"woman,female"
1493370,ふせい,不正,"injustice,unfairness"
1520190,ふせぐ,防ぐ,"to defend (against),to protect,to prevent"
1493700,ふそく,不足,"insufficiency,shortage,deficiency,lack,dearth"
1499150,ぶたい,舞台,stage (theatre)
1398750,ふたご,双子,"twins,a twin"
1292300,ふたたび,再び,"again,once more,a second time"
1497180,ふだん,普段,"usually,habitually,ordinarily,always"
1177500,ふち,縁,"a means, e.g. of living"
1408815,ぶつ,打つ,"to hit,to strike"
1502430,ぶっか,物価,"prices of commodities,prices (in general)"
1502560,ぶっしつ,物質,"material,substance"
1502790,ぶつり,物理,physics
1487770,ふで,筆,writing brush
1493240,ふと,不図,"suddenly,casually,accidentally,incidentally,unexpectedly,unintentionally"
1602800,ふね,船,"ship,boat,watercraft,shipping,vessel,steamship"
1499490,ぶぶん,部分,"portion,section,part"
1494790,ふへい,不平,"complaint,discontent,dissatisfaction"
1494970,ふまん,不満,"dissatisfaction,displeasure,discontent,complaints,unhappiness"
1115630,プラス,,plus
1115900,プラン,,plan
1495220,ふり,不利,"disadvantage,handicap,unfavorable,drawback"
1361330,ふる,振る,"(1) to wave,to shake,to swing,(2) to sprinkle,(3) to cast (actor),to allocate (work)"
1366310,ふるえる,震える,"to shiver,to shake,to quake"
1114640,ブレーキ,,a brake
1357990,ふれる,触れる,"to touch,to be touched,to touch on a subject,to feel,to violate (law, copyright, etc.),to perceive,t"
1117030,プロ,,professional
1502860,ぶん,分,"dividing,part,segment"
1505090,ぶん,文,sentence
1505070,ふんいき,雰囲気,"atmosphere (e.g. musical),mood,ambience"
1503870,ぶんせき,分析,analysis
1505650,ぶんめい,文明,"civilization,culture"
1504330,ぶんや,分野,"field,sphere,realm,division,branch"
1506870,へい,塀,"wall,fence"
1583870,へいきん,平均,"equilibrium,balance,average,mean"
1508070,へいわ,平和,"peace,harmony"
1509480,べつに,別に,"(not) particularly,nothing"
1263110,へらす,減らす,"to abate,to decrease,to diminish,to shorten"
1263120,へる,減る,"to decrease (in size or number),to diminish,to abate"
1120070,ベルト,,Belt for western clothes
1510890,へんか,変化,"goblin,ghost,apparition,bugbear"
1121390,ペンキ,,(n) paint (nl: pek)
1511040,へんこう,変更,"change,modification,alteration"
1120280,ベンチ,,bench
1513060,べんとう,弁当,box lunch
1517150,ほう,法,Act (law: the X Act)
1519750,ぼう,棒,"pole,rod,stick"
1519830,ぼうけん,冒険,"risk,venture,adventure"
1516990,ほうこう,方向,"direction,course,way"
1515670,ほうこく,報告,"report,information"
1516220,ほうせき,宝石,"gem,jewel"
1518180,ほうふ,豊富,"abundance,wealth,plenty,bounty"
1517090,ほうほう,方法,"method,manner,way,means,technique"
1584105,ほうぼう,方々,"persons,this and that,here and there,everywhere"
1518120,ほうもん,訪問,"call,visit"
1603420,ほえる,吠える,"to bark,to bay,to howl,to bellow,to roar,to cry"
1123230,ボーイ,,boy
1123440,ボート,,rowing boat
1121740,ホーム,,"(1) platform,(2) home"
1123550,ボール,,"ball,bowl"
1203260,ほか,他,other (esp. places and things)
1203260,ほか,外,"other place,the rest"
1267740,ほこり,誇り,pride
1565750,ほこり,埃,dust
1603500,ほしょう,保証,"guarantee,security,assurance,pledge,warranty"
1513940,ほぞん,保存,"preservation,conservation,storage,maintenance"
1514420,ほどう,歩道,"footpath,walkway,sidewalk"
1501760,ほとけ,仏,"Buddha,merciful person,Buddhist image,the dead"
1288550,ほね,骨,bone
1177070,ほのお,炎,flame
1584160,ほほ,頬,cheek (of face)
1584160,ほお,頬,cheek (of face)
1551940,ほぼ,略,"almost,roughly,approximately"
1486030,ほほえむ,微笑む,to smile
1603550,ほめる,褒める,"to praise,to admire,to speak well"
1522060,ほり,濠,moat
1523060,ほんと,本当,"truth,reality"
1522750,ほんにん,本人,the person himself
1523180,ほんもの,本物,genuine article
1011920,ぼんやり,,"absent-minded,block-head,dim,faint,vague"
1215240,ま,間,"space,room,time,pause"
1012050,まあ,,(female) you might say
1126190,マーケット,,market
1126590,マイク,,mike
1532750,まいご,迷子,lost (stray) child
1467150,まかせる,任せる,"to entrust to another,to leave to"
1524750,まく,幕,"curtain,bunting,act (in play)"
1497960,まけ,負け,"defeat,loss,losing (a game)"
1406230,まご,孫,grandchild
1363540,まさか,,by no means
1376640,まさに,,"correctly,surely"
1364360,まじめ,真面目,"diligent,serious,honest"
1403120,ます,増す,"to increase,to grow"
1490740,まずしい,貧しい,"poor,needy"
1127970,マスター,,"proprietor,manager,barowner,master (e.g. arts, science)"
1603950,ますます,,"increasingly,more and more"
1527110,まだ,未だ,"yet,still,more,besides"
1603990,まち,街,"(1) town,(2) street,road"
1215320,まちがい,間違い,mistake
1349860,まつ,松,"(1) pine tree,(2) highest (of a three-tier ranking system)"
1363250,まっか,真っ赤,"deep red,flushed (of face)"
1580600,まっすぐ,真っ直ぐ,"straight (ahead),direct,upright"
1394800,まったく,全く,"really,truly,entirely,completely"
1604130,まつり,祭,"festival,feast"
1206530,まなぶ,学ぶ,"to study (in depth),to learn,to take lessons in"
1363740,まね,真似,"mimicry,imitation,behavior,pretense"
1349590,まねく,招く,to invite
1129240,ママ,,Mama
1450030,まめ,豆,"beans,peas"
1327120,まもる,守る,"to protect,to obey,to guard,to abide (by the rules)"
1216250,まる,丸,"circle,full (month),perfection,purity,suffix for ship names"
1216250,まる,円,"circle,money"
1216280,まるで,,"quite,entirely,completely"
1199350,まわす,回す,"to turn,to revolve"
2800530,まわり,回り,"circumference,surroundings,circulation"
1525780,まんいち,万一,"by some chance,by some possibility,if by any chance,10E4:1 odds"
1526860,まんぞく,満足,satisfaction
1365520,み,身,"body,main part,oneself,sword"
1320810,み,実,"fruit,nut,seed,content,good result"
1259820,みおくり,見送り,"seeing one off,farewell,escort"
1527070,みかた,味方,"friend,ally,supporter"
1259620,みごと,見事,"splendid,magnificent,beautiful,admirable"
1130650,ミス,,"miss (mistake, error, failure),Miss"
1604540,みちる,満ちる,"to be full,to rise (tide),to mature,to expire"
2014380,みつ,密,
1467530,みとめる,認める,"to recognize,to appreciate,to approve,to admit,to notice"
1202150,みんな,皆,"all,everyone,everybody"
1604690,みまい,見舞い,"enquiry,expression of sympathy,expression of concern"
1445360,みやげ,土産,"present,souvenir"
1444950,みやこ,都,capital
1528490,みょう,妙,"strange,unusual"
1584640,みょうごにち,明後日,day after tomorrow
1528060,みらい,未来,"future (life, tense)"
1528150,みりょく,魅力,"charm,fascination,glamour"
1131990,ミルク,,milk
1956960,む,無,"nothing,naught,nil,zero"
1604750,むかい,向かい,"facing,opposite,across the street,other side"
1253180,むかえ,迎え,"meeting,person sent to pick up an arrival"
1277080,むく,向く,to face
1277100,むける,向ける,"to turn towards,to point"
1530020,むし,無視,"disregard,ignore"
1604850,むしば,虫歯,"cavity,tooth decay,decayed tooth,caries"
1604870,むしろ,寧ろ,"rather,better,instead"
1254670,むすぶ,結ぶ,"to tie,to bind,to link"
1530510,むだ,無駄,"futility,uselessness"
1529500,むちゅう,夢中,"daze,(in a) trance,ecstasy,delirium,engrossment"
1237820,むね,胸,"breast,chest"
1531040,むりょう,無料,"free,no charge"
1197710,め,芽,sprout
1532410,めいかく,明確,"clear up,clarify,define"
1531950,めいじる,命じる,"to order,to command,to appoint"
1531680,めいじん,名人,"master,expert"
1532160,めいれい,命令,"order,command,decree,directive,(software) instruction"
1532800,めいわく,迷惑,"trouble,bother,annoyance"
1482010,めし,飯,"(sl) meals,food"
1612000,めったに,滅多に,"rarely (with neg. verb),seldom"
1133830,メモ,,memorandum
1584695,めん,面,"face,mug,surface,facial features,mask,face guard,side or facet,corner,page"
1533330,めん,綿,"cotton,padding"
1533130,めんきょ,免許,"license,permit,licence,certificate"
1533550,めんどう,面倒,"trouble,difficulty,care,attention"
1134370,メンバー,,member
1362890,もうしこむ,申し込む,"to apply for,to make an application"
1363050,もうしわけ,申し訳,"apology,excuse"
1533950,もうふ,毛布,blanket
1469570,もえる,燃える,to burn
1535560,もくてき,目的,"purpose,goal,aim,objective,intention"
1535650,もくひょう,目標,"mark,objective,target"
1534880,もくよう,木曜,Thursday
1505390,もじ,文字,"letter (of alphabet),character"
1505390,もんじ,文字,"letter (of alphabet),character"
1612050,もしも,,if
1315610,もちあげる,持ち上げる,"to raise,to lift up,to flatter"
1546210,もちいる,用いる,"to use,to make use of"
1535780,もちろん,勿論,"of course,certainly,naturally"
1535810,もっとも,尤も,"quite right,plausible,natural,but then,although"
2219590,もと,元,"(1) origin,original,(2) former"
1260670,もと,基,basis
1260670,もと,素,prime
1535850,もどす,戻す,"to restore,to put back,to return"
1605270,もとづく,基づく,"to be grounded on,to be based on,to be due to,to originate from"
1229350,もとめる,求める,"to seek,to request,to demand,to want,to wish for,to search for,to pursue (pleasure),to hunt (a job),"
1322990,もの,者,person
1502420,ものおと,物音,sounds
1502480,ものがたり,物語,"tale,story,legend"
1502550,ものごと,物事,"things,everything"
1533720,もよう,模様,"pattern,figure,design"
1535910,もらう,貰う,to receive
1505260,もんく,文句,"phrase,complaint"
1012730,やがて,,"before long,soon,at length"
1537970,やく,役,"use,service,role,position"
1538100,やく,約,"approximately,about,some"
2057030,やく,訳,"meaning,reason,circumstances,can be deduced,situation"
1538000,やくわり,役割,"part,assigning (allotment of) parts,role,duties"
1192270,やちん,家賃,rent
1537820,やっかい,厄介,"trouble,burden,care,bother"
1337190,やど,宿,"inn,lodging"
1605570,やとう,雇う,"to employ,to hire"
1182700,やね,屋根,roof
1471200,やぶる,破る,"to tear,to violate,to defeat,to smash,to destroy"
1318950,やめる,辞める,to retire
2771700,やや,,"a little,partially,somewhat,a short time,a while"
1538920,ゆいいつ,唯一,"only,sole,unique"
1539740,ゆうき,勇気,"courage,bravery,valour,nerve,boldness"
1541290,ゆうこう,有効,"validity,availability,effectiveness"
1539230,ゆうしゅう,優秀,"superiority,excellence"
1539280,ゆうしょう,優勝,"overall victory,championship"
1540130,ゆうじょう,友情,"friendship,fellowship"
1540150,ゆうじん,友人,friend
1541570,ゆうのう,有能,"able,capable,efficient,skill"
1605680,ゆうびん,郵便,"mail,postal service"
2863051,ゆうべ,夕べ,evening
1136850,ユーモア,,humor
1605720,ゆうり,有利,"advantageous,better,profitable,lucrative"
1349380,ゆか,床,floor
1538560,ゆかい,愉快,"pleasant,happy"
1357030,ゆずる,譲る,"to turn over,to assign,to hand over"
1518130,ゆたか,豊か,"abundant,wealthy,plentiful,rich"
1232870,ゆるす,許す,"to permit,to allow,to approve"
1536350,よ,夜,"evening,night"
1537150,よあけ,夜明け,"dawn,daybreak"
1605840,よう,様,"way,manner,kind"
1372650,よう,酔う,"to get drunk,to become intoxicated"
1545350,ようい,容易,"easy,simple,plain"
1546990,ようき,陽気,"season,weather,cheerfulness"
1546680,ようきゅう,要求,"request,demand,requisition"
1546310,ようじん,用心,"care,precaution,guarding,caution"
1545820,ようす,様子,"aspect,state,appearance"
1546620,ようするに,要するに,"in a word,after all,the point is ..,in short .."
1546800,ようそ,要素,element
1546820,ようてん,要点,"gist,main point"
1545770,ようび,曜日,day of the week
1137570,ヨーロッパ,,Europe
1542920,よき,予期,"expectation,assume will happen,forecast"
1180860,よこぎる,横切る,"to cross (e.g. arms),to traverse"
1543000,よさん,予算,"estimate,budget"
1310600,よす,止す,"to cease,to abolish,to resign,to give up"
1543200,よそく,予測,"prediction,estimation"
1137620,ヨット,,yacht
1536930,よなか,夜中,"midnight,dead of night"
1373850,よのなか,世の中,"society,the world,the times"
1544520,よぶん,余分,"extra,excess,surplus"
1543630,よほう,予報,"forecast,prediction"
1543660,よぼう,予防,"prevention,precaution,protection against"
1456130,よみ,読み,reading
1191680,よめ,嫁,"bride,daughter-in-law"
1544590,よゆう,余裕,"surplus,composure,margin,room,time,allowance,scope,rope"
1168660,よる,因る,according to
1606140,よろこび,喜び,"(a) joy,(a) delight,rapture,pleasure,gratification,rejoicing,congratulations,felicitations"
1224880,よろしい,宜しい,"(hon) good,OK,all right,fine,very well,will do,may,can"
1224890,よろしく,宜しく,"well,properly,suitably,best regards,please remember me"
1547710,らい,来,",for (10 days),next (year)"
1137880,ライター,,"lighter,rider,writer"
1207230,らく,楽,"comfort,ease"
1138710,ラケット,,"paddle,racket"
1549470,りえき,利益,"profits,gains,(political, economic) interest"
1549910,りかい,理解,"understanding,comprehension"
1550980,りく,陸,six (used in legal documents)
1549550,りこう,利口,"clever,shrewd,bright,sharp,wise,intelligent"
1550880,りこん,離婚,divorce
1550020,りそう,理想,ideal
1551200,りつ,率,"rate,ratio,proportion,percentage"
1552740,りゅうがく,留学,studying abroad
1585110,りゅうこう,流行,"fashionable,fad,in vogue,prevailing"
1554640,りょう,量,"quantity,amount,volume,portion (of food)"
1553820,りょうがえ,両替,"change,money exchange"
1554280,りょうきん,料金,"fee,charge,fare"
1585230,れい,例,"instance,example,case"
1557450,れい,礼,expression of gratitude
1557470,れいぎ,礼儀,"manners,courtesy,etiquette"
1557050,れいせい,冷静,"calm,composure,coolness,serenity"
1558330,れつ,列,"queue,line,row"
1558370,れっしゃ,列車,train (ordinary)
1559600,れんそう,連想,"association (of ideas),suggestion"
1559610,れんぞく,連続,"serial,consecutive,continuity,continuing"
1561090,ろうじん,老人,"the aged,old person"
1606450,ろうどう,労働,"manual labor,toil,work"
1147220,ロケット,,"locket,rocket"
1561620,ろんじる,論じる,"to argue,to discuss,to debate"
1561760,ろんそう,論争,"controversy,dispute"
1561840,ろんぶん,論文,"thesis,essay,treatise,paper"
1555710,わ,輪,"ring,hoop,circle"
1148850,ワイン,,wine
1197020,わがまま,,"selfishness,egoism,wilfulness,disobedience,whim"
1509490,わかれ,別れ,"parting,separation,farewell"
1562530,わき,脇,side
1503000,わける,分ける,"to divide,to separate"
1410760,わざと,,on purpose
1240750,わずか,僅か,"only,merely,a little,small quantity"
1533340,わた,綿,"cotton,padding"
1562400,わだい,話題,"topic,subject"
1351280,わらい,笑い,"laugh,laughter,smile"
1208000,わる,割る,"to divide,to cut,to break,to halve"
1575730,わるくち,悪口,"abuse,insult,slander,evil speaking"
1607050,われわれ,我々,we
1562800,わん,湾,"bay,gulf,inlet"
